ietAS	Dnd_FGH	0.647548884935877
ietAS	hhe	0.706720127279642
ietAS	DISARM I	0.430626271524983
ietAS	Argonaute_solo	0.0483173336040448
ietAS	3HP	0.177720391105889
ietAS	Azaca	0.16804552574187
RM I	DISARM II	0.912036038488547
ietAS	Zorya II	1
ietAS	AVAST V	0.989158452757643
ietAS	DprA-PRTase	1
ietAS	Argonaute II	0.58338225192437
ietAS	Dazbog	0.942010413194811
ietAS	Wadjet II	1
ietAS	dXTPase	0.935528953954182
ietAS	PbeABCD	0.933056767090943
ietAS	BREX V	1
ietAS	DUF4238	1
RM I	AVAST I	0.537945610964966
ietAS	Retron II	1
ietAS	AbiO/Nhi	1
ietAS	RADAR	0.835521141484517
ietAS	Retron VI	1
ietAS	Retron VIII	1
ietAS	Retron IV	0.823763549635996
ietAS	Retron III	1
ietAS	CRISPR II-C	0.691829963662889
ietAS	Thoeris II	1
ietAS	SspE	1
RM I	AbiV	1
ietAS	Hachiman	1
Lamassu-Fam	Gabija	0.55940965251991
Lamassu-Fam	Helicase-DUF2290	0.45013174369555
Lamassu-Fam	GAO_20	0.245760370552333
Lamassu-Fam	Kiwa	0.000167919494727032	5.61249484228029e-05	0.00188371125814598
Lamassu-Fam	Borvo	0.38855119741945
Lamassu-Fam	GAO_19	0.0668284027979822
Lamassu-Fam	CBASS I	0.352400877251345
Lamassu-Fam	DRT I	0.827336845020161
Lamassu-Fam	DRT II	0.32106632902692
RM I	Dpd	0.569086244579154
Lamassu-Fam	BstA	0.858943401087368
Lamassu-Fam	Druantia II	0.279072356252201
